id,¾­¶È,Î³¶È,need
18631,113.3334,23.170982,27680.1
18632,113.333204,23.171154,27680.1
18633,113.331723,23.170324,27680.1
18634,113.331593,23.166025,27680.1
18635,113.334909,23.168215,31762.5
18636,113.33473,23.168358,27680.1
18637,113.330273,23.16855,27680.1
18638,113.334885,23.17159,27680.1
18639,113.330733,23.168794,27680.1
18640,113.333209,23.172113,27680.1
18641,113.334647,23.172009,27680.1
18642,113.334501,23.172558,27680.1
18643,113.329467,23.16406,13351.26316
18644,113.338301,23.16996,70199
18645,113.331223,23.172397,27680.1
18646,113.330168,23.168494,27680.1
18647,113.334351,23.180243,51608.33333
18648,113.33159,23.179036,51608.33333
18649,113.33581,23.180285,40316
18650,113.336098,23.179382,87592.09091
18651,113.332887,23.176899,51608.33333
18652,113.330149,23.180221,51608.33333
18653,113.335866,23.179076,87592.09091
18654,113.33762,23.180955,87592.09091
18655,113.331633,23.183897,51608.33333
18656,113.329488,23.180007,51608.33333
18657,113.336416,23.181617,87592.09091
18658,113.337615,23.179299,87592.09091
18659,113.336995,23.183449,87592.09091
18660,113.337215,23.176293,87592.09091
18661,113.328663,23.182202,51608.33333
18662,113.336217,23.182585,87592.09091
18663,113.329841,23.183993,51608.33333
18664,113.328941,23.181348,51608.33333
18665,113.329161,23.181269,51608.33333
18666,113.335167,23.174755,70199
18667,113.33425,23.188332,25494.52941
18668,113.332878,23.189914,25494.52941
18669,113.334449,23.188324,25494.52941
18670,113.331683,23.188768,25494.52941
18671,113.334099,23.190779,25494.52941
18672,113.331551,23.188874,25494.52941
18673,113.331871,23.190003,25494.52941
18674,113.331838,23.190511,25494.52941
18675,113.33348,23.191237,25494.52941
18676,113.333438,23.191375,25494.52941
18677,113.333401,23.192575,25494.52941
18678,113.330849,23.191228,25494.52941
18679,113.333713,23.192583,25494.52941
18680,113.330828,23.191357,25494.52941
18681,113.330782,23.191234,25494.52941
18682,113.329844,23.191458,25494.52941
18683,113.334047,23.19078,25494.52941
18684,113.333525,23.191211,25494.52941
18685,113.330939,23.191382,25494.52941
18686,113.33214,23.19252,25494.52941
18687,113.33339,23.199163,9516.692308
18688,113.335607,23.199505,0
18689,113.331068,23.200147,9516.692308
18690,113.334939,23.20043,9516.692308
18691,113.334562,23.20049,9516.692308
18692,113.331039,23.200106,9516.692308
18693,113.330885,23.199883,9516.692308
18694,113.330465,23.20313,9516.692308
18695,113.334137,23.200893,9516.692308
18696,113.329229,23.200776,9516.692308
18697,113.329246,23.19981,9516.692308
18698,113.329218,23.200013,23942.36364
18699,113.329962,23.201943,9516.692308
18700,113.329052,23.199046,9516.692308
18701,113.32993,23.2004,9516.692308
18702,113.329958,23.202525,9516.692308
18703,113.330763,23.199707,9516.692308
18704,113.331164,23.200286,9516.692308
18705,113.330506,23.203537,9516.692308
18706,113.331799,23.194803,25494.52941
18707,113.328716,23.213253,13520
18708,113.332153,23.205237,13520
18709,113.331989,23.204204,9516.692308
18710,113.332026,23.205185,13520
18711,113.332214,23.205012,13520
18712,113.329619,23.21272,13520
18713,113.329594,23.210779,13520
18714,113.329054,23.205543,13520
18715,113.328743,23.213189,13520
18716,113.329248,23.214829,13520
18717,113.329267,23.214844,13520
18718,113.329494,23.214892,13520
18719,113.329721,23.215091,13520
18720,113.330488,23.214929,13520
18721,113.336653,23.217769,20758
18722,113.335403,23.227705,7746.666667
18723,113.334306,23.226836,0
18724,113.334176,23.226848,0
18725,113.33383,23.22572,0
18726,113.337677,23.229406,6841.166667
18727,113.338402,23.230764,6841.166667
18728,113.33114,23.252827,359
18729,113.331734,23.260173,352.3333333
18730,113.331992,23.261509,352.3333333
18731,113.329105,23.261734,352.3333333
18732,113.331537,23.261661,352.3333333
18733,113.333293,23.262108,352.3333333
18734,113.329325,23.258825,352.3333333
18735,113.33275,23.261522,352.3333333
18736,113.335389,23.259447,229.3333333
18737,113.331268,23.261109,352.3333333
18738,113.329107,23.261811,352.3333333
18739,113.333065,23.269556,8081.047619
18740,113.333743,23.267241,8081.047619
18741,113.332518,23.269626,8081.047619
18742,113.331529,23.267858,8081.047619
18743,113.334533,23.269662,8081.047619
18744,113.333055,23.270064,8081.047619
18745,113.336586,23.269053,2388.142857
18746,113.332964,23.266713,8081.047619
18747,113.331291,23.27269,8081.047619
18748,113.329554,23.266962,8081.047619
18749,113.33288,23.266817,8081.047619
18750,113.334654,23.267121,8081.047619
18751,113.332861,23.272238,8081.047619
18752,113.331988,23.268899,8081.047619
18753,113.336741,23.268751,2388.142857
18754,113.336892,23.268684,2388.142857
18755,113.334722,23.266939,8081.047619
18756,113.331649,23.26613,8081.047619
18757,113.331523,23.267823,8081.047619
18758,113.331191,23.271849,97419.71429
18759,113.335078,23.28024,7466.5
18760,113.329935,23.276415,6101.375
18761,113.332913,23.275675,6101.375
18762,113.331491,23.276118,6101.375
18763,113.332279,23.275015,6101.375
18764,113.328782,23.276711,6101.375
18765,113.330869,23.274858,6101.375
18766,113.328548,23.27763,6101.375
18767,113.331545,23.274774,6101.375
18768,113.335968,23.281327,7466.5
18769,113.335079,23.280111,7466.5
18770,113.33478,23.280386,6101.375
18771,113.332486,23.275023,6101.375
18772,113.328771,23.274678,6101.375
18773,113.33486,23.280427,6101.375
18774,113.334806,23.280452,6101.375
18775,113.334997,23.280832,7466.5
18776,113.335186,23.280684,7466.5
18777,113.332322,23.283859,6101.375
18778,113.333017,23.275953,6101.375
18779,113.331863,23.286894,18797.75
18780,113.33129,23.287144,18797.75
18781,113.330866,23.286994,33318.53333
18782,113.331112,23.287122,18797.75
18783,113.330342,23.285222,15075.09091
18784,113.330546,23.293323,18797.75
18785,113.33171,23.285706,18797.75
18786,113.338486,23.293968,16354.4
18787,113.332057,23.296978,11643.25
18788,113.330975,23.297084,11643.25
18789,113.332057,23.301405,11643.25
18790,113.330664,23.297709,11643.25
18791,113.334392,23.299511,11643.25
18792,113.333445,23.296092,11643.25
18793,113.330165,23.298215,11643.25
18794,113.332047,23.301365,11643.25
18795,113.330189,23.298183,11643.25
18796,113.329059,23.298021,11643.25
18797,113.330338,23.297798,11643.25
18798,113.329077,23.302354,11643.25
18799,113.332797,23.296092,11643.25
18800,113.329881,23.29752,11643.25
18801,113.329944,23.294972,18797.75
18802,113.333445,23.296092,11643.25
18803,113.330153,23.294978,18797.75
18804,113.328578,23.300261,11643.25
18805,113.329984,23.294262,18797.75
18806,113.329077,23.302354,11643.25
18807,113.333692,23.309059,11011.71429
18808,113.332366,23.307671,11011.71429
18809,113.333201,23.310057,11011.71429
18810,113.333233,23.310863,11011.71429
18811,113.336661,23.304451,24609.57143
18812,113.332081,23.305337,11011.71429
18813,113.330233,23.304782,11011.71429
18814,113.330224,23.30474,11643.25
18815,113.337362,23.313643,48639
18816,113.336146,23.307086,48639
18817,113.330872,23.30942,11011.71429
18818,113.33153,23.322047,3810.25
18819,113.332754,23.319558,3810.25
18820,113.334728,23.321232,3810.25
18821,113.335279,23.32221,4829.333333
18822,113.332409,23.314562,3810.25
18823,113.331672,23.314262,11011.71429
18824,113.336998,23.323106,4829.333333
18825,113.336405,23.322207,4829.333333
18826,113.330519,23.31427,11011.71429
18827,113.329021,23.323908,3810.25
18828,113.333275,23.33104,3662.5
18829,113.334836,23.325144,3810.25
18830,113.330489,23.332748,3662.5
18831,113.33492,23.325154,3810.25
18832,113.334664,23.324389,3810.25
18833,113.335263,23.324574,4829.333333
18834,113.330578,23.396786,4313
18835,113.337068,23.433584,3961.75
18836,113.338053,23.433033,3961.75
18837,113.332054,23.438145,10446.5
18838,113.332207,23.438137,10446.5
18839,113.334653,23.43963,10446.5
18840,113.331537,23.438113,352.3333333
18841,113.331095,23.440415,10446.5
18842,113.331397,23.43647,10446.5
18843,113.336527,23.436251,2035
18844,113.335765,23.441792,2035
18845,113.330134,23.43787,10446.5
18846,113.338349,23.45106,0
18847,113.329166,23.448853,2851
18848,113.335348,23.452806,0
18849,113.336852,23.460911,2350
18850,113.335571,23.456074,2350
18851,113.329433,23.45423,2851
18852,113.334086,23.469551,0
18853,113.334169,23.469425,0
18854,113.333734,23.470267,0
18855,113.334086,23.469551,0
18856,113.33421,23.469382,0
18857,113.335097,23.464963,2350
18858,113.33655,23.483494,0
18859,113.330991,23.484589,0
18860,113.34323,22.830261,1704.555556
18861,113.343242,22.830704,1704.555556
18862,113.344637,22.831524,0
18863,113.34137,22.831867,1704.555556
18864,113.340565,22.831527,1704.555556
18865,113.344431,22.829885,1704.555556
18866,113.34633,22.833849,0
18867,113.344116,22.838358,12542.4
18868,113.343445,22.839152,12542.4
18869,113.346324,22.843813,0
18870,113.339749,22.838593,12542.4
18871,113.339866,22.837965,12542.4
18872,113.343219,22.843826,12542.4
18873,113.34761,22.83447,0
18874,113.34238,22.853071,776.1428571
18875,113.342285,22.853156,776.1428571
18876,113.342738,22.844076,12542.4
18877,113.339229,22.844534,12542.4
18878,113.341773,22.853136,776.1428571
18879,113.34269,22.858418,237.5
18880,113.342691,22.858251,237.5
18881,113.342849,22.854829,776.1428571
18882,113.343644,22.865448,0
18883,113.343536,22.864989,237.5
18884,113.345388,22.877258,901.3333333
18885,113.345538,22.877632,901.3333333
18886,113.347266,22.878976,901.3333333
18887,113.34552,22.882392,901.3333333
18888,113.345514,22.886234,0
18889,113.343501,22.902115,10728.75
18890,113.3395,22.896505,10728.75
18891,113.342364,22.899771,10728.75
18892,113.344822,22.903275,2147.076923
18893,113.346655,22.902848,2147.076923
18894,113.344266,22.90606,94394.5
18895,113.347721,22.90862,4416.269231
18896,113.344312,22.906148,94394.5
18897,113.346512,22.906778,4416.269231
18898,113.347931,22.909542,4416.269231
18899,113.347572,22.910574,4416.269231
18900,113.347401,22.911727,4416.269231
18901,113.347079,22.910336,4416.269231
18902,113.348188,22.906862,4416.269231
18903,113.348296,22.904935,2147.076923
18904,113.347355,22.910865,4416.269231
18905,113.345934,22.904489,2147.076923
18906,113.348474,22.911294,4416.269231
18907,113.347136,22.910714,4416.269231
18908,113.34081,22.92103,18205.30769
18909,113.344005,22.920574,18205.30769
18910,113.340849,22.921215,18205.30769
18911,113.347717,22.91695,11067.7619
18912,113.340198,22.921876,18205.30769
18913,113.346047,22.922757,11067.7619
18914,113.346049,22.922744,11067.7619
18915,113.340681,22.921622,18205.30769
18916,113.346045,22.922778,11067.7619
18917,113.340513,22.921835,18205.30769
18918,113.345336,22.915603,11067.7619
18919,113.340793,22.920936,18205.30769
18920,113.347388,22.917888,11067.7619
18921,113.348042,22.916232,11067.7619
18922,113.342022,22.932289,19010.83333
18923,113.341361,22.926412,19010.83333
18924,113.341272,22.931393,19010.83333
18925,113.344598,22.933686,20490.68421
18926,113.346709,22.933445,20490.68421
18927,113.340894,22.924088,18205.30769
18928,113.3419,22.938034,14906.2
18929,113.339679,22.938312,14906.2
18930,113.348209,22.936996,17978.57143
18931,113.346106,22.942193,17978.57143
18932,113.347904,22.943227,17978.57143
18933,113.342085,22.936075,14906.2
18934,113.348192,22.941491,17978.57143
18935,113.346215,22.943704,17978.57143
18936,113.339967,22.936923,14906.2
18937,113.342644,22.938496,14906.2
18938,113.345984,22.943501,17978.57143
18939,113.33876,22.935847,14906.2
18940,113.346624,22.947233,24547.78571
18941,113.339845,22.945073,17318.14286
18942,113.347795,22.944779,17978.57143
18943,113.341214,22.944091,14906.2
18944,113.347925,22.94432,17978.57143
18945,113.347683,22.945338,24547.78571
18946,113.338793,22.952194,17318.14286
18947,113.343976,22.95913,57822.5
18948,113.342384,22.95754,57822.5
18949,113.339639,22.954542,17318.14286
18950,113.348468,22.960335,21699.33333
18951,113.343523,22.963164,57822.5
18952,113.347281,22.960557,21699.33333
18953,113.347303,22.958203,21699.33333
18954,113.348007,22.961436,21699.33333
18955,113.339698,22.954686,57822.5
18956,113.341881,22.957398,57822.5
18957,113.344931,22.961406,21699.33333
18958,113.347027,22.960013,21699.33333
18959,113.347287,22.959753,21699.33333
18960,113.34775,22.957843,21699.33333
18961,113.34289,22.968503,38031.6
18962,113.342577,22.968413,38031.6
18963,113.342647,22.968386,38031.6
18964,113.343088,22.967709,38031.6
18965,113.342982,22.968642,38031.6
18966,113.344742,22.965846,18187.33333
18967,113.343467,22.965432,57822.5
18968,113.344805,22.965888,18187.33333
18969,113.345501,22.96421,21699.33333
18970,113.34508,22.965754,18187.33333
18971,113.342129,22.965942,38031.6
18972,113.346185,22.971763,18187.33333
18973,113.348108,22.970222,18187.33333
18974,113.340677,22.967516,38031.6
18975,113.345041,22.979412,24837.2
18976,113.346844,22.979399,24837.2
18977,113.345666,22.989049,17457.42857
18978,113.346831,22.985564,17457.42857
18979,113.345894,22.984933,17457.42857
18980,113.347434,22.98891,17457.42857
18981,113.344037,22.993309,40316
18982,113.343237,22.995253,0
18983,113.345339,22.997053,64067.25
18984,113.344509,22.995973,0
18985,113.343377,22.994236,40316
18986,113.347121,22.995008,64067.25
18987,113.347511,23.003605,64067.25
18988,113.347509,23.003737,64067.25
18989,113.345781,23.008523,111861.5556
18990,113.343939,23.008808,336973.5
18991,113.346705,23.007647,111861.5556
18992,113.345295,23.013554,111861.5556
18993,113.345347,23.013985,111861.5556
18994,113.33876,23.009722,14906.2
18995,113.345155,23.017605,26437.33333
18996,113.340228,23.018165,20886.25
18997,113.342319,23.018618,20886.25
18998,113.341109,23.016689,20886.25
18999,113.346157,23.017311,26437.33333
19000,113.340305,23.018216,20886.25
19001,113.341112,23.016693,20886.25
19002,113.347354,23.016567,26437.33333
19003,113.348439,23.021411,26437.33333
19004,113.348391,23.021152,26437.33333
19005,113.346844,23.015415,24837.2
19006,113.339472,23.014777,336973.5
19007,113.344568,23.014242,336973.5
19008,113.340731,23.014351,336973.5
19009,113.345712,23.01536,26437.33333
19010,113.342117,23.030722,4359.190476
19011,113.344539,23.032497,4359.190476
19012,113.340164,23.031689,4359.190476
19013,113.340391,23.030689,4359.190476
19014,113.338536,23.031502,4359.190476
19015,113.340004,23.031691,4359.190476
19016,113.339374,23.031414,4359.190476
19017,113.33942,23.0313,4359.190476
19018,113.339668,23.030948,4359.190476
19019,113.338726,23.031972,4359.190476
19020,113.338958,23.031327,4359.190476
19021,113.340236,23.031996,4359.190476
19022,113.338829,23.032883,4359.190476
19023,113.340176,23.031739,4359.190476
19024,113.340469,23.033304,4359.190476
19025,113.338815,23.032824,4359.190476
19026,113.339602,23.031778,4359.190476
19027,113.338879,23.033093,4359.190476
19028,113.338816,23.032831,4359.190476
19029,113.339778,23.03132,4359.190476
19030,113.339426,23.039296,31193.6
19031,113.339731,23.036484,31193.6
19032,113.339573,23.036318,31193.6
19033,113.345373,23.034472,40593
19034,113.343464,23.048382,5311.25
19035,113.342255,23.051851,5311.25
19036,113.347733,23.048112,8910.285714
19037,113.340463,23.050579,5311.25
19038,113.346724,23.047322,8910.285714
19039,113.347115,23.047144,8910.285714
19040,113.340457,23.050584,5311.25
19041,113.347216,23.047271,8910.285714
19042,113.340822,23.052184,5311.25
19043,113.346527,23.047624,8910.285714
19044,113.341167,23.052899,5311.25
19045,113.338661,23.051089,5311.25
19046,113.341696,23.051883,5311.25
19047,113.341759,23.053094,5311.25
19048,113.338845,23.050977,5311.25
19049,113.341728,23.051876,5311.25
19050,113.341491,23.051964,5311.25
19051,113.341305,23.051979,5311.25
19052,113.342345,23.053653,5311.25
19053,113.341125,23.054151,5311.25
19054,113.34241,23.054162,5311.25
19055,113.33876,23.056713,14906.2
19056,113.338565,23.055604,63386
19057,113.341538,23.06708,42522.25
19058,113.346204,23.064706,12916.52632
19059,113.348086,23.071904,12916.52632
19060,113.348135,23.07193,12916.52632
19061,113.347982,23.07193,12916.52632
19062,113.348485,23.065457,12916.52632
19063,113.346788,23.06484,12916.52632
19064,113.345727,23.072047,12916.52632
19065,113.34068,23.070301,42522.25
19066,113.346046,23.064667,12916.52632
19067,113.347476,23.073746,12916.52632
19068,113.3442,23.08186,24439.33333
19069,113.345436,23.082499,4043.875
19070,113.343432,23.083727,24439.33333
19071,113.347078,23.082185,4043.875
19072,113.343421,23.083857,24439.33333
19073,113.346732,23.082077,4043.875
19074,113.345564,23.083282,4043.875
19075,113.347021,23.082007,4043.875
19076,113.342732,23.088821,12828.90909
19077,113.341547,23.09027,12828.90909
19078,113.343874,23.091659,12828.90909
19079,113.342259,23.090403,12828.90909
19080,113.34329,23.09284,12828.90909
19081,113.339159,23.089722,12828.90909
19082,113.342271,23.085051,12828.90909
19083,113.340879,23.08702,12828.90909
19084,113.338985,23.089626,12828.90909
19085,113.338656,23.091165,12828.90909
19086,113.338911,23.089847,12828.90909
19087,113.338644,23.089258,12828.90909
19088,113.34365,23.087215,12828.90909
19089,113.340836,23.087173,12828.90909
19090,113.339073,23.091166,12828.90909
19091,113.345039,23.099162,186222.5
19092,113.347651,23.097975,186222.5
19093,113.339093,23.098102,57007
19094,113.33929,23.096918,57007
19095,113.344293,23.103171,57007
19096,113.338506,23.097824,57007
19097,113.34067,23.10072,57007
19098,113.339461,23.107446,127889
19099,113.344631,23.113282,71438
19100,113.34752,23.104602,186222.5
19101,113.344578,23.11333,71438
19102,113.343013,23.118068,219800.6667
19103,113.342411,23.119003,219800.6667
19104,113.341221,23.118229,219800.6667
19105,113.34431,23.121229,219800.6667
19106,113.342475,23.123892,219800.6667
19107,113.344618,23.114514,71438
19108,113.342905,23.129369,80780.64286
19109,113.344152,23.12825,80780.64286
19110,113.344262,23.128179,80780.64286
19111,113.344389,23.129064,80780.64286
19112,113.342595,23.130401,80780.64286
19113,113.341621,23.129741,80780.64286
19114,113.344241,23.127941,80780.64286
19115,113.344291,23.12825,80780.64286
19116,113.345012,23.129564,84037.4
19117,113.345126,23.128278,84037.4
19118,113.34106,23.12958,80780.64286
19119,113.34393,23.13134,80780.64286
19120,113.340797,23.128798,80780.64286
19121,113.340799,23.128824,80780.64286
19122,113.340843,23.128005,80780.64286
19123,113.343491,23.130755,80780.64286
19124,113.342521,23.131711,80780.64286
19125,113.34245,23.131815,80780.64286
19126,113.342687,23.13268,80780.64286
19127,113.343486,23.132084,80780.64286
19128,113.343708,23.139145,86927.33333
19129,113.343594,23.139003,86927.33333
19130,113.34428,23.13997,86927.33333
19131,113.344695,23.140471,53055.66667
19132,113.34444,23.14069,86927.33333
19133,113.340872,23.137873,86927.33333
19134,113.344648,23.140373,53055.66667
19135,113.340991,23.137423,86927.33333
19136,113.341833,23.140158,86927.33333
19137,113.3409,23.138945,86927.33333
19138,113.346091,23.13998,53055.66667
19139,113.344342,23.135839,86927.33333
19140,113.345392,23.141329,53055.66667
19141,113.344571,23.135939,86927.33333
19142,113.341803,23.140314,86927.33333
19143,113.348065,23.143059,53055.66667
19144,113.343288,23.141982,86927.33333
19145,113.339585,23.139284,86927.33333
19146,113.3455,23.141861,53055.66667
19147,113.340228,23.136867,20886.25
19148,113.344874,23.144605,53055.66667
19149,113.343925,23.15229,130410
19150,113.34459,23.144747,53055.66667
19151,113.344014,23.14596,130410
19152,113.345065,23.146601,24653.33333
19153,113.341118,23.145337,86927.33333
19154,113.340707,23.16039,13118.42857
19155,113.339336,23.16016,13118.42857
19156,113.339164,23.160492,13118.42857
19157,113.340669,23.160696,13118.42857
19158,113.340467,23.160812,13118.42857
19159,113.339992,23.157546,13118.42857
19160,113.339133,23.157763,13118.42857
19161,113.339036,23.157678,13118.42857
19162,113.339494,23.161489,13118.42857
19163,113.339803,23.162047,13118.42857
19164,113.339807,23.161142,13118.42857
19165,113.339802,23.162072,13118.42857
19166,113.343362,23.170165,70199
19167,113.345116,23.167013,36215.63636
19168,113.338917,23.168394,70199
19169,113.344688,23.173041,36215.63636
19170,113.341499,23.172132,70199
19171,113.343555,23.173621,70199
19172,113.344688,23.173041,36215.63636
19173,113.343218,23.173926,70199
19174,113.34453,23.172221,70199
19175,113.345861,23.173917,36215.63636
19176,113.345992,23.164971,36215.63636
19177,113.344566,23.172196,70199
19178,113.345947,23.169962,36215.63636
19179,113.339609,23.169189,70199
19180,113.3447,23.167882,36215.63636
19181,113.34002,23.1697,70199
19182,113.339671,23.168981,70199
19183,113.343501,23.173793,10728.75
19184,113.344204,23.17601,87592.09091
19185,113.344828,23.175818,41350
19186,113.342271,23.176813,12828.90909
19187,113.344603,23.176716,41350
19188,113.344645,23.181045,41350
19189,113.342292,23.176621,87592.09091
19190,113.34509,23.176411,41350
19191,113.344014,23.176105,130410
19192,113.345089,23.176404,41350
19193,113.341491,23.176965,5311.25
19194,113.344333,23.175869,87592.09091
19195,113.345003,23.176384,41350
19196,113.34502,23.176435,41350
19197,113.342691,23.176262,237.5
19198,113.344705,23.174947,36215.63636
19199,113.341558,23.181749,87592.09091
19200,113.345514,23.175089,0
19201,113.344591,23.17491,36215.63636
19202,113.344849,23.175064,36215.63636
19203,113.338511,23.177933,87592.09091
19204,113.344199,23.189342,2548.384615
19205,113.344702,23.189264,0
19206,113.343636,23.187699,2548.384615
19207,113.341111,23.188474,2548.384615
19208,113.34119,23.190921,2548.384615
19209,113.341455,23.187328,2548.384615
19210,113.341306,23.190859,2548.384615
19211,113.341931,23.185995,2548.384615
19212,113.341189,23.190925,2548.384615
19213,113.341219,23.191119,2548.384615
19214,113.340487,23.190464,2548.384615
19215,113.342665,23.188441,2548.384615
19216,113.341012,23.189318,2548.384615
19217,113.341298,23.192094,2548.384615
19218,113.341328,23.193546,2548.384615
19219,113.344423,23.186473,2548.384615
19220,113.339873,23.188777,2548.384615
19221,113.344371,23.186565,2548.384615
19222,113.34074,23.191477,2548.384615
19223,113.340106,23.187765,7746.666667
19224,113.340284,23.194128,2548.384615
19225,113.34089,23.194585,2548.384615
19226,113.339356,23.194731,2548.384615
19227,113.340225,23.194151,2548.384615
19228,113.34468,23.211345,0
19229,113.345309,23.212368,0
19230,113.339816,23.206545,31200
19231,113.339951,23.20642,31200
19232,113.344757,23.222673,3333
19233,113.34496,23.222168,3333
19234,113.347142,23.221479,3333
19235,113.34103,23.231632,6841.166667
19236,113.339636,23.225337,6841.166667
19237,113.339532,23.224597,20758
19238,113.339488,23.224567,20758
19239,113.339468,23.226513,6841.166667
19240,113.339881,23.225938,6841.166667
19241,113.339215,23.230954,6841.166667
19242,113.338598,23.230781,6841.166667
19243,113.346778,23.233731,527.5
19244,113.348506,23.231645,527.5
19245,113.345702,23.228233,527.5
19246,113.33898,23.22603,6841.166667
19247,113.345004,23.239575,9417.625
19248,113.342018,23.239167,32910.08333
19249,113.342156,23.238663,32910.08333
19250,113.341897,23.239487,37765
19251,113.343752,23.237493,32910.08333
19252,113.341462,23.237556,32910.08333
19253,113.342246,23.238124,32910.08333
19254,113.341549,23.237736,32910.08333
19255,113.341236,23.238332,32910.08333
19256,113.342201,23.236512,32910.08333
19257,113.340176,23.237835,4359.190476
19258,113.345158,23.236185,9417.625
19259,113.341261,23.238266,32910.08333
19260,113.343986,23.235967,32910.08333
19261,113.342298,23.235609,32910.08333
19262,113.341115,23.238466,32910.08333
19263,113.340662,23.237969,32910.08333
19264,113.347611,23.242248,9417.625
19265,113.340583,23.236047,32910.08333
19266,113.34376,23.242486,32910.08333
19267,113.344137,23.249038,0
19268,113.344647,23.249409,18763.41379
19269,113.344663,23.24971,18763.41379
19270,113.344956,23.249665,18763.41379
19271,113.346098,23.247603,18763.41379
19272,113.346277,23.247268,18763.41379
19273,113.346528,23.246773,18763.41379
19274,113.346081,23.247776,18763.41379
19275,113.346808,23.24692,18763.41379
19276,113.346625,23.246793,18763.41379
19277,113.347612,23.248533,18763.41379
19278,113.347624,23.24694,18763.41379
19279,113.348161,23.251821,18763.41379
19280,113.348127,23.251772,18763.41379
19281,113.34832,23.246694,18763.41379
19282,113.348034,23.247275,18763.41379
19283,113.346298,23.244874,18763.41379
19284,113.346284,23.24489,18763.41379
19285,113.347898,23.253785,18763.41379
19286,113.347777,23.253683,18763.41379
19287,113.340254,23.263035,229.3333333
19288,113.338519,23.260937,229.3333333
19289,113.340154,23.263261,229.3333333
19290,113.340581,23.270937,2388.142857
19291,113.340182,23.271106,2388.142857
19292,113.343086,23.268545,2388.142857
19293,113.338613,23.272971,2388.142857
19294,113.345612,23.279412,15808.07143
19295,113.342917,23.276814,7466.5
19296,113.34558,23.279336,15808.07143
19297,113.342778,23.276934,7466.5
19298,113.340873,23.275276,7466.5
19299,113.340393,23.274488,2388.142857
19300,113.346656,23.281945,15808.07143
19301,113.340858,23.283356,7466.5
19302,113.34061,23.283488,7466.5
19303,113.347408,23.282953,15808.07143
19304,113.340693,23.283482,7466.5
19305,113.345605,23.279361,15808.07143
19306,113.346683,23.281995,15808.07143
19307,113.342272,23.283507,7466.5
19308,113.345957,23.281157,15808.07143
19309,113.344752,23.289424,70597.66667
19310,113.342291,23.289634,16354.4
19311,113.345905,23.291085,70597.66667
19312,113.346789,23.284449,15808.07143
19313,113.342674,23.289272,16354.4
19314,113.344153,23.293322,16354.4
19315,113.342633,23.289201,16354.4
19316,113.342488,23.289398,16354.4
19317,113.339404,23.284494,7466.5
19318,113.347622,23.293961,70597.66667
19319,113.345964,23.291141,70597.66667
19320,113.346733,23.284478,15808.07143
19321,113.346805,23.284449,15808.07143
19322,113.338841,23.293426,16354.4
19323,113.343709,23.298051,24609.57143
19324,113.343769,23.301319,24609.57143
19325,113.344814,23.29855,56032.33333
19326,113.342102,23.298788,21462.14286
19327,113.339876,23.294659,16354.4
19328,113.341192,23.299162,24609.57143
19329,113.346375,23.301626,56032.33333
19330,113.340042,23.299271,24609.57143
19331,113.346367,23.301618,56032.33333
19332,113.339973,23.297265,24609.57143
19333,113.344244,23.297676,24609.57143
19334,113.346376,23.300834,56032.33333
19335,113.343007,23.299316,24609.57143
19336,113.339961,23.297271,24609.57143
19337,113.343395,23.299201,24609.57143
19338,113.343641,23.298552,24609.57143
19339,113.343881,23.29875,24609.57143
19340,113.345483,23.29492,70597.66667
19341,113.344273,23.298825,24609.57143
19342,113.34299,23.298403,24609.57143
19343,113.345962,23.305206,8647.6
19344,113.346057,23.304938,8647.6
19345,113.34826,23.305441,8647.6
19346,113.348055,23.310301,8647.6
19347,113.347495,23.305653,8647.6
19348,113.346013,23.305277,8647.6
19349,113.348382,23.305233,8647.6
19350,113.34826,23.304842,8647.6
19351,113.347734,23.310107,8647.6
19352,113.348336,23.305718,8647.6
19353,113.340061,23.320249,4829.333333
19354,113.341531,23.320106,4829.333333
19355,113.34801,23.32027,11242.41667
19356,113.347881,23.320323,11242.41667
19357,113.345887,23.319699,11242.41667
19358,113.338677,23.318737,4829.333333
19359,113.338753,23.319213,4829.333333
19360,113.347213,23.328419,25737
19361,113.347848,23.336217,0
19362,113.345963,23.351512,16501
19363,113.345139,23.370453,137319
19364,113.347307,23.367942,137319
19365,113.341002,23.400001,882
19366,113.340886,23.39997,882
19367,113.346741,23.410775,0
19368,113.345424,23.423103,0
19369,113.34546,23.428695,507.6666667
19370,113.34685,23.428175,507.6666667
19371,113.339685,23.431507,3961.75
19372,113.339474,23.430964,3961.75
19373,113.340606,23.424876,0
19374,113.346636,23.430303,507.6666667
19375,113.341211,23.424348,0
19376,113.340804,23.424511,0
19377,113.340448,23.42482,0
19378,113.344293,23.436987,57007
19379,113.344546,23.43408,3961.75
19380,113.343346,23.43456,3961.75
19381,113.348087,23.442546,14309.5
19382,113.342328,23.439727,2035
19383,113.347967,23.442531,14309.5
19384,113.348102,23.458418,14722.25
19385,113.339798,23.473434,719
19386,113.339545,23.702986,0
19387,113.354121,22.810047,2666.214286
19388,113.352262,22.810135,2666.214286
19389,113.354471,22.81036,2666.214286
19390,113.351891,22.806379,2666.214286
19391,113.350758,22.806916,2666.214286
19392,113.354659,22.808495,2666.214286
19393,113.353946,22.809486,2666.214286
19394,113.351012,22.813111,2666.214286
19395,113.351949,22.806427,2666.214286
19396,113.351588,22.809586,2666.214286
